,names,logfoldchanges
8566,CHN2,0.8311447
4528,ABCC1,0.8303336
8583,DNAJB7,0.83029157
6231,CLVS2,0.83008856
6809,SEMA6B,0.8299145
8366,PILRA,0.8290567
6810,TEX12,0.8289195
6467,CYTH3,0.8287008
18,AMD1,0.82830584
6592,C2orf66,0.8281917
1986,TLE3,0.8273049
965,LINC00641,0.8271546
8449,BCL2L12,0.8246988
8500,ARHGEF10,0.823928
3690,NPNT,0.82384074
329,SELENON,0.8237648
8240,PIWIL2,0.8226884
3356,ARL17B,0.82264054
9457,LRRK2,0.8221361
10625,LINC02313,0.8220756
10687,ZNF157,0.8213565
4083,LZTS2,0.8210872
10007,DNAH11,0.8208841
3095,LRP8,0.82034284
8423,ALDH1L1,0.81937444
2665,FAM193B,0.8193076
5326,TEX29,0.8190835
8212,LINC02593,0.81893367
4170,CLSTN2,0.8187297
7629,VWCE,0.81870764
1072,TENM3,0.818176
4668,RNASEL,0.8179503
3660,FHDC1,0.8176808
8662,CP,0.8168946
8284,VMO1,0.81678617
1585,PLXND1,0.8166883
8082,SAP30L-AS1,0.8166022
358,ZER1,0.8163016
6847,TMEM154,0.815978
1709,GLCCI1,0.81546265
7451,CABP4,0.81526065
8739,TMPRSS2,0.81483036
7691,RTN4RL1,0.8148238
2430,PGM2L1,0.814166
10444,RSF1-IT2,0.8138464
9232,ARAP2,0.8135995
6494,LCN2,0.813422
9227,CBLN1,0.81248045
3254,MYO18A,0.81225985
7250,SPDYA,0.8118672
9187,TFAP2C,0.81116676
5856,HOMER3,0.8109929
4131,SACS,0.8107233
10293,SPAG16-DT,0.81063765
226,SEZ6L,0.81040543
1007,DUSP5,0.8100517
8004,TRPV1,0.8096345
7731,DACT3,0.80957997
3716,KCNJ2-AS1,0.8085356
6985,ATP8B1,0.80845547
10266,PRSS8,0.80837697
9767,ABCG8,0.8083527
5296,KCNJ16,0.80757487
4825,RYR2,0.80735165
3405,NECAB2,0.80730927
1068,LDB1,0.80728185
72,RPS4Y1,0.8068986
3093,KAZN,0.8066825
11187,CLDN34,0.80588084
8537,ZFP2,0.80561775
6602,TMEM51-AS1,0.805294
5717,EXTL3-AS1,0.8049231
10626,KREMEN2,0.80463153
9,SNHG9,0.80381763
9170,LRRC66,0.8031979
1500,BCL6,0.8017009
10087,MEX3A,0.8016483
9092,TNXB,0.8014931
1538,EXTL3,0.80098546
3923,PKDCC,0.80064917
7062,CLVS1,0.7999185
8663,LSAMP-AS1,0.79959834
11843,OIP5,0.79922855
1178,ZNF530,0.7988181
1786,LRP5L,0.79824513
730,NEGR1,0.79679203
5780,TRPM6,0.7965289
11042,ZKSCAN7-AS1,0.79618096
7282,RERG,0.79582894
2717,B3GAT2,0.7951206
2061,PDE3A,0.7946525
426,PLCL2,0.7944365
348,AGAP3,0.7943583
5030,FAM89A,0.79435754
7733,ANKDD1A,0.7940706
6095,IL13RA2,0.7939556
8997,PM20D1,0.7938135
2513,GRM4,0.79328465
9012,LGALS9,0.7919318
9113,LINC01226,0.7912501
10987,CSF2RA,0.79120517
10896,DHRSX-IT1,0.7906243
50,SCN1B,0.7905578
11336,SPN,0.7903783
3961,PCF11-AS1,0.79022956
11060,CAPN8,0.79006946
8482,LINC02857,0.7900134
7536,LINC00269,0.7898109
4378,DFFB,0.78979295
8245,SAXO1,0.7883633
1977,SETD1B,0.7883176
1179,SMCR8,0.7871474
9126,TNK2-AS1,0.78641474
5159,PLPP2,0.7851994
8650,PPARGC1B,0.78517896
649,SAMD5,0.7844636
10117,NOTCH2NLC,0.78445125
8519,SP5,0.7839846
87,CD9,0.78343767
4720,IRS1,0.78314483
9370,PCDH8,0.7828395
1944,CPEB2,0.78235114
3550,TMEM130,0.78218114
8571,SYTL4,0.7819412
7933,RBM5-AS1,0.7810147
343,AHDC1,0.7805712
438,SURF6,0.779865
11091,ARHGEF7-IT1,0.77912205
2960,KCNF1,0.77881277
8603,BCL2L15,0.7787034
6086,P2RX5,0.7783878
7409,ATP8A2,0.77821565
920,DVL1,0.777839
4824,PANK4,0.77742034
7633,INCA1,0.77727747
8276,SCIMP,0.77723986
5380,CDKN2B,0.7768636
1902,MAFK,0.77686083
10320,FGD5,0.7767732
7762,EFEMP2,0.7764905
8860,GAS1,0.776458
619,PLBD2,0.77612853
3914,NAV3,0.77593666
5207,PCDHB9,0.77575964
5624,CACHD1,0.7750395
190,CA11,0.77435905
2878,ADAMTSL2,0.77321094
2427,CCDC110,0.77258694
4713,GRIK5,0.77152675
1056,ITPK1,0.771518
75,TUNAR,0.7706153
62,ARL4C,0.7701996
22,AP2B1,0.76990724
1790,CRIM1,0.7691101
9011,FAM209B,0.7689277
2125,GREB1,0.76890117
10296,ADGRG7,0.76838297
7499,LINC00926,0.7675666
6378,LGI2,0.76755404
8387,SLCO1A2,0.7669481
4632,ACVR2B,0.7668857
10525,BARX2,0.76660436
8394,KLF7-IT1,0.7662837
6208,RFPL3S,0.7657129
6878,SAMD13,0.7654235
10230,KCNAB1-AS1,0.7651604
170,AMFR,0.7651162
9360,OTOA,0.76501393
3688,TTC7A,0.76411855
6269,IL17D,0.7636103
6293,ARHGAP27,0.76306313
6372,LMTK3,0.7629426
8303,VAX2,0.7627248
8718,STARD9,0.7622354
10618,AIPL1,0.76144755
2966,NPTXR,0.7611502
650,FAM118A,0.76109046
7386,IL11RA,0.7605036
3557,DNAJC22,0.76048493
3735,NRP1,0.7600366
2880,KCTD8,0.75966513
46,CREBRF,0.75932497
5586,GXYLT2,0.7584738
5544,ERMN,0.75756264
10258,PRAP1,0.75730616
750,HSPA1A,0.7569309
9053,CLIP1-AS1,0.75680196
11249,CCR7,0.75584215
1734,NCOA5,0.7556467
8667,NLGN3,0.75495994
1218,HSPA1B,0.75481606
10570,LINC02603,0.7544542
8837,CAMTA1-DT,0.7544106
80,WLS,0.75428015
64,TMEM259,0.7541805
13270,ITGB6,0.7538776
116,NEAT1,0.75361544
10155,TIGIT,0.75328773
9127,ZSCAN23,0.7528563
3549,FBLN7,0.7524738
6333,SCGB1D2,0.75235796
8287,VSTM4,0.75203675
7459,COLEC12,0.7519466
7501,ARHGDIG,0.75144106
1653,HIVEP1,0.751188
4716,ZNF589,0.75027
1671,IQSEC3,0.75012946
347,PKD2,0.7500851
306,ETS2,0.7497167
77,MAPK6,0.7496173
312,TGFBRAP1,0.7496162
24,CPEB4,0.74947166
362,PDLIM4,0.74906343
3173,LGALS3,0.74849874
698,POU2F1,0.74842334
8556,KCNT2,0.748155
2157,REEP1,0.7476047
9209,CLDN1,0.74724615
5476,PPP1R18,0.74689543
155,MVD,0.74627954
16,HSPA5,0.7457554
8372,ADD3-AS1,0.74552006
6723,BATF3,0.7454781
8553,ACTN2,0.7454725
232,SOX4,0.7453492
8031,TMIE,0.7448895
8780,PLK1,0.74461246
9490,ASPM,0.74448055
10086,DDR1-DT-3,0.74430615
10081,DDR1-DT-4,0.74430615
10084,DDR1-DT-5,0.74430615
10082,DDR1-DT,0.74430615
10083,DDR1-DT-1,0.74430615
10085,DDR1-DT-2,0.74430615
581,BCOR,0.7438875
15711,TUSC8,0.74329835
998,USP9Y,0.7429078
646,PHF21A,0.74282104
6643,C1orf159,0.74201936
1462,TCF20,0.7417722
1154,RASGEF1A,0.7415096
5539,USP21,0.7412828
8203,MMACHC,0.7405812
8953,GAST,0.7404868
207,KIAA0408,0.7403013
4610,MIRLET7BHG,0.74006176
4160,BICRA,0.7398494
157,EP300,0.7397964
9875,ADAM20,0.73968595
10479,ARHGAP20,0.7395479
7752,DLGAP1-AS2,0.73923844
5886,RUNDC3A-AS1,0.7390426
2199,STRADB,0.73893225
774,ERF,0.73847044
3322,CCDC144A,0.73814577
99,HLA-E,0.7379024
9245,HAVCR2,0.73784024
3743,SGSH,0.7377872
7634,ZIM2,0.73680604
8002,GJB7,0.73662084
6505,BRCA2,0.73644096
9004,SGO1-AS1,0.7363112
1647,MAFF,0.73607415
4012,ERMARD,0.7356348
4622,SWT1,0.73555696
6309,LINC01252,0.7353471
864,ZNF609,0.7353342
404,MLLT6,0.7352459
5690,CD274,0.73492587
8902,MIR137HG,0.7343585
1120,RBM26-AS1,0.7338494
9781,PPP4R1-AS1,0.7334987
2793,GAREM1,0.73330104
7907,PLA2G4A,0.732917
2928,CENPL,0.7328392
2202,EHF,0.7327794
7840,STIL,0.73262763
9093,SLC24A3,0.7324347
1157,RAB11FIP3,0.73177683
1103,SOCS7,0.7316098
1110,TMCC2,0.73144865
2699,ZNF461,0.7310546
849,WHRN,0.73056984
5987,HMGA1P4,0.7305092
526,SSH1,0.7302992
7000,AEBP1,0.73022
995,HECA,0.72991097
8538,CELF5,0.7296531
3342,FAM83H,0.72931504
585,TTBK2,0.72895056
1258,DOT1L,0.7288041
10256,P2RX1,0.7286534
197,RC3H1,0.7284938
85,SYT11,0.7283512
8037,ANO7,0.7282374
10300,IGFL2-AS1,0.72792774
2583,VAV2,0.7273745
575,PPTC7,0.7273189
9036,ENTPD1,0.7271994
8028,SH2D3A,0.72695524
2822,XKR6,0.72673464
5010,ZBTB2,0.7266694
10317,CA3,0.7264612
6472,P2RX2,0.7263045
11509,KRT7,0.72614634
4982,ZNF528,0.7259033
8929,TAS2R31,0.7257799
10100,VTCN1,0.72508246
2037,LRRC4,0.7250778
7944,BORA,0.72493654
4975,NPPC,0.72492284
10929,INPP5D,0.72489256
9065,WAS,0.7248657
2136,ZNF335,0.7247933
6118,SMPD3,0.7245153
10841,CYYR1-AS1,0.72397655
9812,LINC00836,0.7237243
4381,FAM20A,0.72346693
2563,CBLB,0.7224951
10028,TGFBI,0.72203004
5351,TCEANC2,0.7218736
840,NFIA,0.72177064
3374,VAV3,0.72148377
6713,PCDHGA5,0.7211929
5764,HSPA6,0.7208037
7060,KANK2,0.7198199
912,CDKN2A,0.71952885
8319,GHR,0.7182699
147,INSM1,0.71761435
5874,LINC02730,0.71758366
11960,GPAT2,0.7173603
7373,LINC01341,0.7171561
7376,PRDM10,0.7170498
4694,IKZF2,0.7167598
2300,LRRC8A,0.71645474
7964,SEC16B,0.71619284
576,BCL2L2,0.71608025
7344,LRFN5,0.7159043
11909,C3orf20,0.71558183
5706,NTRK2,0.7148302
1654,ZNF776,0.71417046
8875,UNC5C,0.7141517
6668,HLA-F-AS1,0.71371233
8831,ONECUT1,0.7135372
2116,GPSM1,0.7131694
8339,APOC1,0.71303064
9448,EFNB2,0.7127635
10575,DAAM2,0.7127071
331,TOX,0.7122585
2046,CNNM1,0.7120922
6451,PMAIP1,0.7119802
9495,NOXO1,0.71155447
3687,GIN1,0.7114942
9926,GPR6,0.7113174
1379,TMEM178B,0.71129644
1894,KLHDC8A,0.7105523
10395,TSSK4,0.7102792
3343,SASH1,0.7102454
7210,PCDHGA8,0.710132
673,CYTOR,0.70971227
2316,SAMD4A,0.7094647
82,MBP,0.7094212
1932,ARRDC4,0.7093865
549,BNIP2,0.70933616
8475,DAB2IP,0.70923626
1657,SLC39A8,0.7092075
8220,SLC24A5,0.709207
307,NISCH,0.70911175
2348,PCNX3,0.70882916
5161,F2RL1,0.7085929
1296,WRN,0.7081029
3,CD99,0.70713633
6674,SLC1A1,0.7059699
8830,DMC1,0.7058875
10532,TPM1-AS,0.7056466
203,FOXP4,0.70561165
2556,TJAP1,0.7053337
8091,GMIP,0.7053168
8835,CUBN,0.7052054
345,IRAK1,0.704848
1036,SP1,0.70484465
9150,NCF1,0.7047259
7124,CHTF8,0.7047043
10851,TTC21B-AS1,0.70384175
990,FXYD3,0.7038177
218,AFF1,0.7034301
9189,ZNF169,0.703351
7777,PRNCR1,0.70323825
8871,LINC00862,0.70322746
9400,TEKT4,0.7029957
9768,KCNIP4,0.7023488
4558,RANBP10,0.7019286
3775,ZDHHC8,0.7016966
381,TFRC,0.7015623
2404,MAP3K10,0.70139986
9279,OXER1,0.6998505
120,KDSR,0.69981843
4231,MTCL1,0.69909674
9665,SYT15,0.6985818
11390,ARHGAP9,0.69851804
2075,FBXO38,0.698324
7697,PCDHB15,0.6979724
5712,IFITM10,0.69769484
8530,PSMD6-AS1,0.6976358
2457,ALOX5,0.6969801
6025,NBPF9,0.6966078
1093,NUMBL,0.69645214
7552,ARHGAP22,0.6963468
2384,GMEB2,0.6963459
3197,HIC2,0.69602877
769,TCF7L2,0.695863
11562,LINC00484,0.6954613
11561,LINC00484-1,0.6954613
3803,F12,0.695276
8267,SCAANT1,0.6946726
529,GPATCH11,0.69463944
4533,TMEM45B,0.6938495
1146,ZNF554,0.6937582
1569,SYT16,0.6936078
3375,HSPBAP1,0.69340056
6004,ZNF154,0.6926656
20,SNHG19,0.69265985
10948,ADGRF3,0.69261605
1244,ZNF579,0.69196314
8950,LINC02631,0.6919467
2396,ETV3,0.6917812
1408,NFXL1,0.6917468
5370,OTUD7A,0.69121486
6227,SLC3A1,0.6910489
5516,GUCA1B,0.69103813
6412,ACTR5,0.6903536
8956,INSM2,0.69015443
327,GPRIN1,0.6897273
2212,GTF2IRD1,0.6892575
1241,MRPL30,0.6887335
9544,MFSD2B,0.688623
304,ZNF395,0.6885202
2031,UHRF2,0.68826413
2417,RASGRF2,0.688138
7428,ELAVL3,0.688084
2950,MMP24,0.6880495
700,SYVN1,0.6879075
277,FNDC3B,0.6874262
2685,EOGT,0.68731946
14822,DLGAP4-AS1,0.6872958
9858,FAM72A,0.68723416
1609,ZSCAN29,0.68698865
1151,MCMBP,0.686548
2134,CERCAM,0.686377
244,NCOR2,0.6861334
741,ATXN2L,0.68610394
10443,CLEC2D,0.68601286
3731,SLC22A5,0.6856327
37,LARP1B,0.68528974
5469,GPR19,0.68518925
8946,TMEM233,0.6850609
1033,KCNQ1OT1,0.6850532
9352,PCDHA1,0.68488586
214,PSKH1,0.68436277
3399,MAGEL2,0.6842696
3821,STARD13,0.683715
10219,SLURP2,0.6830264
3400,NBPF12,0.6828487
5063,RNF215,0.6828115
8146,HSPA1L,0.6822857
137,SORT1,0.682214
164,ATN1,0.6814287
131,IST1,0.681392
6730,MMP2,0.6813355
9259,SLC28A1,0.68113303
1376,AP5B1,0.68046373
1913,CELSR3,0.68004423
1705,NDST2,0.6795882
2085,ZNF777,0.67943126
8533,SH3BP1,0.67934364
70,SYT7,0.67905587
21,PRSS2,0.6788464
1841,TCAF2,0.678818
8816,TTC34,0.67856663
12,S100A6,0.67855734
3247,NUP85,0.67855424
7317,NBPF26,0.67844266
8223,CCDC136,0.6783414
10493,GPR156,0.67822546
7876,PYROXD2,0.6779916
5437,SOCS1,0.6779663
4851,AHSP,0.67790943
9144,LINC01031,0.6778878
9585,NOTCH2,0.6778786
6752,PCDHGA6,0.67762077
10157,OR2A7,0.6775332
10295,CT66,0.67695767
326,CD44,0.6768899
10440,SLC9C2,0.6768759
7351,TSPAN15,0.67678607
182,FOXN3,0.67668086
271,PRDM2,0.67628163
1159,FADS2,0.6761155
455,EFNA5,0.6760611
9598,CRYGS,0.67605686
1529,NAT8L,0.6760418
7333,DNA2,0.6759743
2475,KLHL21,0.67589945
9385,TNFRSF10D,0.6757167
2159,CASZ1,0.6751255
45,RETREG1,0.6745394
1191,RAPGEF2,0.67450935
9195,WDR62,0.6743522
805,CETN3,0.6742259
653,REV3L,0.6736908
9405,PYGM,0.67361087
7507,ABCA6,0.6734159
2875,KIAA0040,0.67332566
8431,CHRNA1,0.6732974
1865,FBXO31,0.6732645
739,HIVEP2,0.6731157
5921,EME2,0.67307216
9115,LINC02427,0.6730352
10432,APOBEC3C,0.67283326
751,ZCCHC3,0.67256653
9541,PSORS1C3-4,0.6715773
9542,PSORS1C3-6,0.6715773
9539,PSORS1C3-3,0.6715773
9537,PSORS1C3,0.6715773
9538,PSORS1C3-1,0.6715773
9536,PSORS1C3-5,0.6715773
9540,PSORS1C3-2,0.6715773
1545,NCR3LG1,0.6715474
71,BRD2,0.671051
32,GOLGB1,0.6708119
1261,MR1,0.6705531
1158,IRF2,0.6701664
9169,POLQ,0.67013687
8687,LYZ,0.6701198
8393,SHBG,0.6700897
1319,LDLRAD3,0.66970843
219,BHLHE40,0.6696696
297,ETS1,0.6693685
7273,CAPN5,0.6693229
300,DHX15,0.6692766
6845,FAM106A,0.6690581
10321,LINC00504,0.6688733
2071,RNF166,0.6683818
3962,SNHG4,0.66829985
9783,BCAT1,0.66689515
3388,TRIM66,0.66659266
4729,RMI1,0.6665707
5141,WNT9A,0.6665022
8440,PROB1,0.6662777
4511,SLC7A6,0.66625345
866,SLC8A1,0.66604316
1650,SYNC,0.6657232
4350,TMEM260,0.6652027
3632,JPH3,0.6649004
6542,NFIB,0.66457665
4386,ZBTB39,0.6645363
8069,SP6,0.6643048
5981,KLHL25,0.663517
9290,ALKAL2,0.6633745
12033,TNNI3,0.6633623
8297,DUXAP8-1,0.66331184
8298,DUXAP8,0.66331184
6721,FCHSD1,0.6627555
6727,TMEM236,0.6627018
7014,PRRG1,0.66263175
257,TXNIP,0.66252005
3892,LINC02035,0.66242194
2860,PGBD5,0.66233015
180,RALGDS,0.6620346
98,PDXDC1,0.66198367
2543,RINT1,0.6617496
10108,SGCZ,0.6613452
3978,SLC35D3,0.66116536
2721,AP4E1,0.6610974
2978,FKRP,0.66104907
1732,SULF2,0.6607826
110,DEGS1,0.6603303
1424,ADGRL1,0.6600439
1086,PRKAB2,0.66004014
39,MAN1A2,0.6597039
298,ZNF503,0.65943354
2130,BACH2,0.6592754
5834,OSBP2,0.658798
11484,FLRT1,0.6585428
11072,DLGAP2,0.6584212
4905,DHFR,0.6584
4669,TSPOAP1,0.6581907
609,STXBP5,0.65772074
978,FOXJ2,0.6573443
5810,CGN,0.6572519
177,SYNE2,0.6571095
8071,WWC2,0.65661
12336,FGA,0.6563489
4382,ZNF182,0.65622795
9073,FCRLB,0.6562061
2296,ID1,0.65602005
802,TFEB,0.6559673
743,THUMPD2,0.6558593
551,LMTK2,0.6555294
6430,MYCBP2-AS1,0.65547204
5173,HLA-DQB1,0.65540713
3655,ZNF396,0.6553151
437,VWA1,0.6553004
9104,LINC01290,0.655243
10465,OTUD6A,0.65466964
9902,GJA3,0.65466344
3038,NEU3,0.65451425
7179,FIGN,0.65414625
10943,SYT3,0.65399265
1459,TMEM132A,0.6531514
645,EDN3,0.65299827
4620,MELTF,0.65297836
1100,QRICH1,0.6525903
33,GSTP1,0.65218633
5954,PPP1R3B,0.6521673
28,REG1A,0.652091
3080,TPCN1,0.65203387
3251,TNKS1BP1,0.65202856
1102,BAZ1A,0.6514202
2440,STOX2,0.65127707
321,ARHGEF7,0.65121484
11849,RAB40A,0.6511232
8799,RAD21-AS1,0.6508756
8046,C2CD6,0.6507693
8035,USP43,0.6504763
386,CTNNAL1,0.6504563
150,ZNF358,0.65035033
8850,CCNO,0.65034336
2410,TENT4A,0.6500836
461,MIR29B2CHG,0.6500029
5288,SH3BP4,0.64998806
9168,FXYD7,0.6497803
8909,BAIAP2L2,0.6495581
7441,CATSPERE,0.6493036
122,STAG2,0.6492445
9833,LAIR1,0.6486684
7256,FRMPD4,0.64856446
875,CEP170B,0.648537
660,SLC25A28,0.6481585
4015,ZNF525,0.648052
9628,MSC,0.64789647
8343,TDRD5,0.6477528
2939,INSYN1,0.6476145
10061,SLA2,0.6476129
9964,TMSB15A,0.64743173
15729,APBA2,0.6470637
211,SFT2D2,0.64703053
1340,LIG4,0.64685684
81,KMT2A,0.64676
744,ADNP2,0.6465874
7834,PKHD1L1,0.64606684
6929,MSX1,0.64605665
9678,SLC22A1,0.6456775
3772,HDAC7,0.64561754
3033,RFC3,0.64560544
2656,MDN1,0.64543056
13225,GRIN2C,0.6449269
7542,C20orf144,0.6448869
3250,EFNA1,0.64476615
141,FBXO25,0.64380467
9811,LINC01913,0.64380217
466,USP36,0.6436025
7846,ZNF425,0.6434685
2200,SERTAD2,0.6431745
105,CREB3L2,0.642434
140,KMT2C,0.64240384
532,RAB27A,0.6422913
9983,CEBPA,0.6422735
5771,SLC12A7,0.64224213
5513,PRDM12,0.6419138
796,KMT5A,0.6414921
4505,ENTPD2,0.6414893
2644,WDR36,0.6414432
3697,ZNRF3,0.64131165
5848,PDE4C,0.64129
7559,BTG3-AS1,0.6406216
7391,OVGP1,0.640307
10346,LINC00640,0.64010197
8541,RBM20,0.64009255
1618,FCF1,0.6398718
5121,ASAP1-IT2,0.6398164
10820,RBP2,0.6396144
7631,TAS2R30,0.63959736
7,CHGB,0.63954806
6933,FRAS1,0.6395373
4761,ZFY,0.63923484
9287,C1QL4,0.63881665
14810,FER1L6-AS2,0.6386837
7578,SAPCD1,0.63847965
6204,LHFPL5,0.6384702
2405,SH3TC1,0.63833666
8567,IL3RA,0.63832575
910,ING3,0.63827914
925,OGFOD1,0.638201
5047,GLIPR1,0.6381641
4596,RBFOX3,0.63806665
1095,RIPPLY2,0.63805443
84,TNRC6A,0.6378134
15792,GBGT1,0.6376747
9961,GATA2-AS1,0.6374954
3542,DNHD1,0.63720554
7077,LMNB1,0.63699824
7484,CLCN2,0.6369498
12533,HLA-DMB,0.63692737
336,N4BP2L1,0.6366718
6718,ZBED9,0.636608
4840,APBA1,0.6363253
7790,ITGA7,0.6362852
6100,NLRP2,0.6359223
136,CERK,0.63589907
9716,ANKRD2,0.63589126
11848,RASEF,0.6358665
5724,CEACAM19,0.6356465
1822,SHB,0.635341
877,SUN2,0.63533443
1616,CPA2,0.63523936
2367,ATXN7L3,0.6348326
5860,LINC00612,0.6345133
40,NFIC,0.6342895
9818,TP53TG5,0.633663
1955,GM2A,0.6336498
634,IQSEC1,0.63341564
5174,FGL1,0.63313955
9803,FAT4,0.6330314
7389,LINC01990,0.6328989
947,SIN3A,0.63284576
1339,KLHL2,0.63236696
941,ZEB1,0.63222706
7670,LINC01144,0.63193345
1134,UPF1,0.63179404
5205,IQCC,0.6316877
121,SNHG25,0.6314772
8186,PLCG1-AS1,0.63145405
4966,SPRED3,0.63136643
787,C11orf54,0.6311659
123,NFE2L1,0.63096493
12179,NFE2L3,0.6308913
4413,ZNF596,0.6308642
4755,PIDD1,0.630725
536,SSBP3,0.6302484
4062,RBM38,0.6300657
1276,SRCAP,0.6299329
4717,ZNF142,0.62991196
4527,PLCG1,0.62990284
3061,SOGA1,0.6297275
8092,TSPEAR,0.62962663
4270,ZNF829,0.6295959
3862,ANKRD44,0.6295816
285,KLF13,0.62939996
859,VPS37B,0.6293147
6312,LIMD1-AS1,0.6290198
9610,KCNMA1-AS1,0.6287977
2225,TMTC3,0.6287859
9107,C17orf107,0.62874615
10668,SLC38A11,0.62865055
6808,SBK1,0.6283988
2604,ST3GAL4,0.6283718
1473,TBCEL,0.628337
4385,SCYL3,0.6283326
6948,FGFR4,0.6280583
1022,MYO19,0.6278435
44,PTPRA,0.6274927
785,DGCR2,0.6274016
10282,ART4,0.6273988
1161,FKBP14,0.6267306
6962,GFRA1,0.6267013
7460,LINC02471,0.6266154
7628,TMEM220-AS1,0.6265807
9466,TSKU,0.6260753
13555,SCUBE2,0.6258156
7769,C11orf91,0.6256822
9367,HS3ST1,0.62549645
1998,CSRNP2,0.625442
7417,LNCOC1,0.6253961
633,CCNT1,0.62524813
7140,SPNS2,0.625135
3527,PLA2G15,0.625033
7551,IQSEC2,0.6249671
648,GATAD2B,0.624863
1592,PAUPAR,0.62463117
9273,ZNF547,0.62411374
53,YTHDC1,0.62398356
6969,AGER,0.62356323
2964,MTAP,0.6233745
7138,BMP1,0.6230793
8384,TOR4A,0.62307423
779,QSOX1,0.6223252
4819,PCDHA10,0.6222531
178,MBNL2,0.6222381
2582,CCDC88C,0.62213343
2435,BAHD1,0.6218725
537,CCDC181,0.621857
2684,LINC02609,0.62185484
10159,FAM90A1,0.62169003
111,MSI2,0.6216664
8736,TSSK3,0.6216435
2322,FAM200A,0.6215871
710,SLC39A13,0.62148434
443,TP53INP2,0.62144816
1400,RNF150,0.62135583
10989,SNCA-AS1,0.6209519
1139,RPP14,0.62093526
4438,SMAD3,0.6208416
7245,CASKIN1,0.62059003
8700,TNNC1,0.62058324
9693,LURAP1,0.62054306
2919,GGT7,0.6204046
2742,SIN3B,0.6202144
108,NMT1,0.62000066
3335,RUSC2,0.619808
5698,BIRC3,0.6197835
11115,SKA1,0.6196943
2713,ZMIZ2,0.6194825
8955,CIT,0.61942804
3270,ZNF585B,0.6193799
4470,C12orf60,0.61935586
531,APPL2,0.61904997
11724,BRIP1,0.61868954
10090,SPDYE5,0.6183832
315,GATAD2A,0.6182656
9234,PITPNM3,0.6180533
4540,TEX10,0.6179974
997,ZC3H12C,0.61784273
2397,CCDC85C,0.61765003
6778,DIP2A-IT1,0.61746824
138,SYNJ2,0.6172394
330,KDM6B,0.6171008
4855,ZNF774,0.61704457
9072,TTC9B,0.61671764
2148,R3HCC1L,0.61641556
9427,VPREB3,0.6162704
10985,ZBTB12,0.6160651
797,SIPA1L1,0.6159846
4124,PAFAH2,0.6159174
2905,SPINDOC,0.61586756
2067,RAB40C,0.6156486
5557,ZDHHC11B,0.6155532
4618,C3orf62,0.61554456
9395,DCT,0.6152241
9074,CYP27B1,0.61504114
503,SAMD8,0.61465675
4282,PPP2R5D,0.61446595
617,TBC1D22A,0.613421
521,SREBF2,0.6127732
168,CXXC4,0.61254054
9915,SV2C,0.61251193
1901,DDX31,0.612506
249,KCNH2,0.6119824
515,UBXN7,0.6118897
1488,SGPP1,0.61185044
599,FOXK1,0.61146885
6825,ZNF470,0.61133665
3311,MASTL,0.61117005
715,ZBTB10,0.6109048
2797,NRF1,0.6108417
1935,SPATA2,0.6106123
8386,AMBP,0.6103474
43,PCSK2,0.61012685
4766,CDH18,0.61010456
248,CHD7,0.6100726
246,MIR762HG,0.6099701
3224,ZNF793,0.60984576
11560,PCDH11Y,0.6096539
9485,FRMPD2,0.6095284
361,OIP5-AS1,0.6094519
3715,ZC3H4,0.60936475
2624,TTC33,0.6093213
4225,TRIP10,0.6089309
8447,PLXDC2,0.60865736
11287,BASP1-AS1,0.60820293
608,SHC2,0.60813683
7604,FAM157C,0.60789835
1113,MTR,0.6075745
59,GOLGA4,0.607504
709,PEG3,0.60730433
9431,LINC00642,0.60722727
451,GOLGA7B,0.60686594
4627,MUC20,0.60613304
10643,ZSWIM2,0.6059195
16466,TFF1,0.60588884
2648,AKAP10,0.6056445
4445,SEMA4C,0.60562557
5355,STAT4,0.60539025
422,TRPC4AP,0.60535026
901,JMY,0.60531944
7039,CNTD1,0.60526645
8458,GINS3,0.60512245
6890,CPT1B,0.6050436
10459,KCNJ5,0.6048875
7863,SLC29A2,0.6048336
7686,MEI4,0.60477453
1091,MARK4,0.6043073
9465,LPO,0.6042768
4859,DUSP6,0.6041274
1176,PARD3,0.6041086
3759,SEMA4B,0.60402733
8600,KCNAB3,0.6039803
830,FNBP1,0.6037036
1460,CASP8AP2,0.6036643
6790,LMNTD2,0.60353774
8994,DGKI,0.6026578
7469,PARS2,0.6020576
4914,SOWAHB,0.60192317
10012,PBOV1,0.60190326
6872,S100A2,0.60179794
4306,ZNF549,0.6017849
9736,LYPD6B,0.6016418
9403,ZNF572,0.60141313
1605,DNMT3A,0.6013517
493,SPTY2D1,0.6012705
9416,TMEM52,0.6012679
1978,BAP1,0.60116196
8800,LIMD2,0.601048
11147,OR10H1,0.60095704
6254,NRM,0.6009126
9424,GCM1,0.6008866
4699,DLC1,0.6007891
8207,LINC01772,0.6007544
1808,LHFPL4,0.6005773
383,GIGYF2,0.6003902
600,CUEDC1,0.6003561
728,TCERG1,0.60034126
1308,STK35,0.5999179
1788,BRPF3,0.5997934
8051,LKAAEAR1,0.5992261
506,CORO7,0.5990891
17,TLE5,0.5990472
3969,FBXO10,0.5989752
76,IRS2,0.59871143
10657,LINC00345,0.59869283
3271,SRCIN1,0.59844595
770,ZNF462,0.59836286
1418,RAD54L2,0.59817106
