,names,logfoldchanges
1096,KLF16,1.2831607
5657,GGACT,1.2828554
3812,RFLNB,1.2828201
3766,NRP1,1.2826741
3781,METTL27,1.2826265
5450,MREG,1.2824044
739,FAM83F,1.2821993
3896,GPR155,1.281708
5924,FAAP24,1.2816373
3291,HCN2,1.2814431
3354,ADGRG2,1.2809387
2448,REM2,1.2804605
3029,MID1,1.2802484
5111,PTGDR2,1.2796577
4856,SOCS2-AS1,1.2790312
1360,CDKN2C,1.2773976
2375,MEX3D,1.277247
4657,ZNF525,1.2758168
5514,INTS7,1.2747084
5807,USF1,1.2743481
4137,TBC1D8B,1.2741797
1463,PHC1,1.2740439
4100,PMS1,1.2738221
1323,USP13,1.2719185
122,PBX1,1.2706183
7887,HMGN3-AS1,1.270409
1507,SPATA20,1.269329
794,BCL2L11,1.2692543
2723,CDPF1,1.2688036
5677,BCO2,1.2675048
359,PDX1,1.2670091
7832,PCDHGA10,1.2661216
2721,CRYBG3,1.2660683
5598,REPS2,1.2652981
984,RGS4,1.2651876
1283,RHOD,1.2650801
1357,GPX2,1.2643977
562,FBRSL1,1.2643703
797,TMCC2,1.2638714
6847,DHX34,1.2631401
5802,MAMDC2,1.2630572
434,ULK1,1.2626514
2060,B3GALT5,1.2623476
1786,ANKRD6,1.2621145
150,ZYG11B,1.2604982
4699,FFAR2,1.2599683
1339,FRMD8,1.2592533
107,FOXP4,1.2591312
6445,RPUSD4,1.2577243
5426,ATAT1,1.256391
7760,OTOGL,1.2562912
533,TNFSF12,1.2559779
298,ELAVL4,1.252661
4074,C14orf93,1.2514696
301,SPEN,1.2505506
2897,EVI5L,1.2493159
2610,FIZ1,1.2489191
6334,FANCI,1.2485921
4036,METTL6,1.2484994
647,SLC43A2,1.2483504
3174,FAM171A2,1.247855
200,DSTYK,1.247522
881,ERF,1.2474345
5474,EFEMP2,1.24682
509,KBTBD2,1.2468129
4209,MEAK7,1.2463648
5177,DNAJC17,1.2460415
506,ELP5,1.2456218
5200,CPOX,1.2454582
699,IL13RA1,1.2453312
5633,ERBB3,1.2430978
4441,ENGASE,1.2425174
1383,PTP4A3,1.2423728
795,STIM1,1.2398562
113,DEPP1,1.2389172
3813,PHF23,1.2389153
215,PCGF2,1.2388221
71,WNT4,1.2379678
1419,TACC2,1.2379309
6054,OMA1,1.2369657
1353,ELMO1,1.2368181
1041,ITPK1,1.2365113
4027,SCYL3,1.2359436
510,TGFBRAP1,1.23563
1138,SYNPO,1.2351947
546,STIM2,1.2350204
209,RWDD3,1.2347772
4306,TRIP10,1.23439
7777,PABPC1L,1.2340136
3548,ABCC9,1.2331848
139,BAZ2A,1.232994
2185,ARHGAP17,1.2327222
1006,AKAIN1,1.2326498
4132,FGF9,1.232334
511,KIAA0408,1.2322737
7740,TWNK,1.2321118
4867,LY6G5B,1.2316202
3321,ZBTB18,1.2315795
3342,ABCC1,1.2313263
3874,BCLAF3,1.2305895
7945,SUFU,1.2301371
4923,PAFAH2,1.2299681
5025,LINC02447,1.2298522
1237,INSYN1,1.2291377
5423,NEURL3,1.2283494
1136,PRR36,1.2280871
7024,LINC00239,1.227174
4204,LAT2,1.2264715
5320,PEX12,1.2261705
6008,DUSP22,1.2246873
191,PALLD,1.2242956
45,UBE2R2,1.2238443
6322,TRAM2,1.223724
4440,MTCL1,1.2234808
1401,ZNF346,1.2234254
2699,IGSF1,1.2232394
780,MAP3K2-DT,1.2230449
4972,IRAK2,1.2230126
5208,DNHD1,1.2229685
7025,RAB11B-AS1,1.2212492
3981,ZNF773,1.2208194
3246,PLEKHH2,1.2206978
1269,MTF1,1.2203063
6021,ARL17B,1.2202444
479,ZSCAN1,1.2200164
468,CD200,1.2196692
5737,NQO1,1.2192953
3024,ALOX5,1.2188494
427,HS6ST1,1.2186941
4015,ZC3H10,1.2174479
141,EIF2AK4,1.2166823
1577,GHDC,1.2163333
255,EP300,1.2162435
535,PHACTR4,1.2161679
5540,TSEN2,1.2159796
4945,RN7SL832P,1.215477
4348,INTS9,1.2149417
460,RORC,1.2135019
5489,WNT2B,1.2131464
4097,SEMA4C,1.2130296
2210,ALKBH1,1.213024
5887,PCYOX1L,1.2122135
5941,ARSB,1.2106055
2605,ST20-AS1,1.2100837
1025,ABCC5,1.2099566
5286,FALEC,1.209879
181,PDK3,1.2085081
3275,NPNT,1.2082123
3866,NLRX1,1.2081047
1300,AKT2,1.2078029
3652,ZNF839,1.206502
180,ZNF358,1.2058129
3378,NECAB2,1.2057265
6271,PAQR6,1.2044936
1469,NCOA5,1.2035599
1038,AP5B1,1.203065
1322,SNN,1.2029433
2613,TOX3,1.2029006
439,BRD3,1.2028059
870,KCNK17,1.202537
1332,TRIM41,1.2018969
3775,KISS1,1.2018254
6033,SPIN4,1.2003839
379,GLIS2,1.200068
1681,PIK3CA,1.1997391
4916,DENND2A,1.199638
66,CTSD,1.1990849
334,MADD,1.1985953
1887,FBXO38,1.1964214
1666,PRKAA2,1.1961577
779,ZNF264,1.1958965
161,CFAP65,1.194833
3058,SLC2A3,1.1935443
776,ZNF608,1.1934017
1886,CELSR3,1.1932048
4677,MSANTD1,1.1929518
876,PHF21A,1.1921425
1968,HDAC4-AS1,1.1921201
2607,ADCY1,1.1920238
2184,SGMS1,1.1917974
1874,FAM20C,1.1902139
3640,GPR150,1.1901171
3940,ACVR2A,1.1896139
4527,CASP4,1.1894445
2141,EFNA1,1.1890144
194,SYNJ2,1.188679
6146,ARHGDIG,1.1886116
5135,IFNLR1,1.1883308
2351,ADAMTSL2,1.1877791
5614,ZNF684,1.1873974
3101,TRPS1,1.1869625
3356,C10orf88,1.1866313
333,NMB,1.1865896
1333,MAP3K9,1.1863801
3555,TARBP1,1.1858009
2967,ZNF213,1.1856894
3005,PTPRK,1.1852921
1253,TNIP1,1.1843075
1407,FZR1,1.1839788
393,ABCA3,1.1833819
284,CTSA,1.1820517
1076,PPFIA3,1.1798545
3042,SENP3,1.1793499
3223,SNPH,1.1792551
4094,PLCG1,1.1777836
711,SAV1,1.1777043
2502,PLAGL2,1.1776353
4229,ZNF823,1.1762593
719,RNF157,1.1760516
349,RGS16,1.175681
4974,ZNF345,1.1755644
6628,MSMP,1.1751516
295,GATAD2B,1.1750336
7983,MICAL2,1.1747086
327,RNF19B,1.1743565
1003,COG7,1.1732297
3216,ZNF142,1.1731645
292,PIGBOS1,1.1731
6998,RNF186,1.172961
51,VEGFB,1.1729127
2003,CCDC85C,1.1716546
1200,PTPN23,1.1714876
297,SECISBP2L,1.1711757
2022,DNAJC18,1.169882
886,ADRA2A,1.1697953
165,NME4,1.1692318
1010,SUMF1,1.1685961
599,BCL9L,1.1669822
228,TESK1,1.1666144
5640,GLYCTK,1.1660483
5,CAMK2N1,1.1657312
4142,ZNF740,1.1651789
1214,BTBD2,1.1648996
5651,MSH2,1.1646068
4489,DPF1,1.1642475
3935,CLMN,1.1640569
2562,PGS1,1.163982
1432,DGAT1,1.1632754
7812,C5AR1,1.1628205
7239,ZNF154,1.162284
244,PDLIM2,1.1619979
5534,WIPF1,1.1606051
117,SNHG14,1.1605606
999,RELA-DT,1.1602907
3840,SLC7A6,1.1602091
4339,GLT8D2,1.160094
1299,PIGM,1.1597229
98,CTDSP2,1.1582506
1620,ZNF138,1.1577415
4215,KTN1-AS1,1.157718
4990,POLR1B,1.1575294
267,TENT4B,1.1573168
1078,CANT1,1.1572814
2296,DAPK2,1.1563896
3923,TRPM3,1.1559517
4404,MORC4,1.1555997
582,PBX3,1.153953
3176,GFOD1,1.1533153
2450,ZNF496,1.153237
5929,RMI1,1.1531974
2339,LIN54,1.1531138
6162,TTYH3,1.1523683
1758,ZNF778,1.1498891
1345,KLHL8,1.1491688
2879,STIM2-AS1,1.148282
897,CITED4,1.1476293
1403,RYK,1.147188
363,FAM217B,1.1470952
6335,ITGA10,1.1469817
5424,ENTPD7,1.1467788
1493,PDPR,1.1463668
1113,THAP3,1.1448673
695,SIPA1L2,1.1445869
3440,SLC30A6,1.1443472
2322,FBXO31,1.1441444
251,ATF6,1.1440306
6017,LINC00562,1.143778
79,PHACTR2,1.143534
466,ZBTB44,1.1433717
931,SSH1,1.1430634
3139,KIAA0040,1.1427599
331,KIF13A,1.142593
6932,DCLRE1B,1.1424918
1241,IKZF4,1.1419076
5197,DELE1,1.1415642
495,MXI1,1.1408604
2624,ATXN7L3,1.1408153
7785,CCDC78,1.1406571
4108,INPP5E,1.1403631
5142,OSBP2,1.1400012
67,KCMF1,1.1398351
3390,DCAF15,1.1396106
5910,LINC00937,1.1393434
2227,ETV3,1.1388813
3397,DNAJC11,1.1388167
755,RAB31,1.1380072
5921,STAT6,1.1377707
1597,HSPA1A,1.1361893
146,STMN2,1.1359531
4622,PTCD1,1.134044
5240,ZSCAN32,1.134004
3348,GAL3ST1,1.1339625
5592,WIPF3,1.1324512
4938,LIMD1,1.1320477
2908,ADAP2,1.1319543
3846,ZNF85,1.1317173
663,WWC3,1.1317075
508,CNNM3,1.1315402
3893,ETV7,1.131451
8030,BASP1,1.1308473
6158,NAPEPLD,1.1305805
5202,LGI2,1.1298867
1421,TYW5,1.1297116
6673,CTTNBP2,1.1294653
4383,NUPR1,1.1291324
455,RETREG3,1.1284609
7783,ZNF225,1.1282048
2960,TRIM38,1.127923
2438,FAM168A,1.1277488
644,IFNAR2,1.1276975
450,ZCCHC14,1.126907
63,SELENOM,1.1267935
188,NFE2L2,1.1266489
3255,DUSP15,1.1252717
2365,MAF,1.1251316
5056,CDKN3,1.124553
4936,CROT,1.1242759
3379,MAPT,1.1235592
687,TMEM181,1.1225735
3051,GPD1,1.1219597
250,MFSD6,1.1207633
3054,SH3TC1,1.1200341
6429,MAD2L1,1.1199774
2665,POMT1,1.119422
147,TRIM8,1.1183907
4902,PHLPP1,1.1175591
310,KCNK16,1.1168259
6219,FSTL4,1.1166394
6364,MFAP3L,1.1163692
911,MYPOP,1.1158568
88,FBXW4,1.1155928
604,ZZEF1,1.1151705
2310,NDST1,1.1145995
6261,HBEGF,1.1142435
3509,ZNF282,1.114125
5878,OSBPL7,1.1127977
1139,SLC16A9,1.112528
1440,GAP43,1.1122656
77,YPEL3,1.1119987
5072,FCSK,1.1119552
2876,ZKSCAN8,1.1111981
2462,RAMP2,1.1110232
4482,MVB12B,1.1107687
256,EIF3J-DT,1.1097677
652,EDN3,1.1093222
657,PGPEP1,1.1091194
3020,MANEA,1.1076097
2748,RASGRF2,1.1075768
1349,SLC37A1,1.1068603
1728,DCP2,1.1068556
1098,RECK,1.1059983
4212,STK10,1.1057056
4288,HIC2,1.1056565
148,GNA11,1.1054542
5180,FBXL6,1.1052344
866,MRAP2,1.1051401
5578,TRMT2B,1.1045456
342,WWOX,1.1035998
102,ABHD2,1.1034007
3958,ROM1,1.1033796
1838,PCBP4,1.1029667
1208,ZNF431,1.10275
5505,TMSB4Y,1.1019999
2262,TRAPPC11,1.1017853
1938,TPRN,1.1015992
6240,ZNF135,1.101176
3417,VIPAS39,1.1010936
319,ZMAT3,1.1006005
1073,RBM11,1.100599
1725,ZC3H12C,1.0999712
7251,ATP5MGL,1.0995064
1260,CDH2,1.0981811
1065,ZNF277,1.0971215
1560,NECAP2,1.0970278
3046,FOXQ1,1.0968909
3837,IKBKB,1.0968578
1120,LINC01089,1.0966581
2711,EIF4ENIF1,1.0966394
3315,RPS6KA4,1.0963529
1089,LHFPL4,1.0960519
1278,FKBP9,1.0958139
1723,PCNX3,1.0956393
690,MLLT6,1.0935793
240,ATMIN,1.0924217
6433,DGAT2,1.0924089
2061,ZNF581,1.0920163
1651,ATP13A1,1.0918171
248,IFI27L1,1.0916318
326,ALPK3,1.0914204
1470,OPA3,1.0909965
4887,ZC3HC1,1.0905975
2193,KCNJ8,1.0905818
1318,CCNT1,1.0902283
2691,CYTH1,1.0902008
312,PLPPR2,1.0901892
2804,IDE,1.0899383
3978,SSTR3,1.0898074
1032,WASHC2A,1.0891211
6330,ALG12,1.0891104
90,GSN,1.0888613
4329,PTGFRN,1.0885471
859,EPAS1,1.0883144
3294,ITPR1,1.0879358
6292,IGSF11,1.0875236
1630,FBXL20,1.087232
5340,HSPBAP1,1.086667
4085,P2RY1,1.086497
2429,POLL,1.0862751
729,JARID2,1.0858707
801,INTS6-AS1,1.0850086
6117,AVPR1B,1.0847335
216,FOXN3,1.0843215
2722,TUBE1,1.0841684
2298,LINC02245,1.0841392
1859,MAPK8IP3,1.0839612
3656,ZNF347,1.0835702
3776,PIK3R4,1.0833101
82,SNHG16,1.0832093
8096,CENPU,1.0831646
6976,RAD52,1.0830805
5886,TADA2A,1.0830537
960,SPECC1L,1.0830048
1338,BMP5,1.0829085
136,MAPKAPK2,1.0828444
1,CCNI,1.0828342
4837,PDP1,1.0813103
2007,STRADA,1.0812528
280,KHSRP,1.0810202
5327,CCNYL1,1.0808547
465,SAMD8,1.0768418
1612,MYSM1,1.0764624
3263,CYS1,1.0761529
3200,SEMA3E,1.0761328
323,ZNF800,1.0758398
1343,DENND6A,1.0757563
3525,SHROOM2,1.075562
2033,OGDHL,1.075384
3105,TNKS1BP1,1.0749564
2348,ZNF628,1.0747707
4710,LTB4R,1.0739725
438,ELAC1,1.0730543
1927,EPOR,1.0705719
1109,SH3KBP1,1.0704415
1959,AGT,1.0699873
2189,TMEM94,1.0698234
7795,SAMD13,1.0688497
868,BCOR,1.0687128
236,KPNA6,1.0685542
873,DACH1,1.0682771
3132,PRRT1,1.0679985
5088,NEURL2,1.0677305
4270,ZNF490,1.0676377
2270,TMEM170B,1.0662355
6368,MIRLET7BHG,1.0661476
3596,ITGB8,1.0649418
264,POM121,1.0642555
5622,TCF19,1.0641209
1203,CRTC2,1.0637096
3125,HNF1A,1.0635082
6161,VIPR1,1.0634079
85,PAX6,1.0632579
5463,N4BP2L2-IT2,1.062998
2292,LAMA5,1.0620922
404,KANSL1,1.0619264
315,OLFM2,1.0611453
835,SUPT20H,1.0608432
1165,CAMSAP3,1.0606796
1865,WWC1,1.0606536
4676,FOXO6,1.0602576
4607,ZSCAN12,1.0601962
1022,TMEM51,1.0593238
5758,ITGA1,1.0592384
532,MLXIPL,1.0590719
3498,DAB1,1.0590404
2937,PLSCR3,1.0582031
6255,MCM5,1.0578808
3811,ATP1B2,1.05722
1925,JADE2,1.0569782
6430,DOCK6,1.0568537
5136,FAM118B,1.056607
8,TLE5,1.0563412
2716,RTN2,1.0557927
610,TTC28-AS1,1.0555921
686,CUEDC1,1.0554194
1915,TRNAU1AP,1.0552152
2547,AHNAK,1.0549424
3155,ZNF383,1.0548666
682,PXN-AS1,1.0547534
4559,UNC93B1,1.053952
5275,KCNJ2-AS1,1.0534414
0,GNAS,1.0529554
1348,FBXO32,1.0524936
1495,NDUFV2-AS1,1.0522553
6800,NIPAL1,1.0519896
654,CHPF2,1.0514323
658,KDSR,1.0512336
918,PIK3CD-AS2,1.051127
1099,NCOA6,1.0508552
2032,TSHZ2,1.0502285
2341,DMPK,1.0501516
3110,UBTD2,1.0498302
231,TRIM52-AS1,1.0496001
2933,DENND1B,1.0495949
5129,ZNF408,1.0494778
2477,GIGYF1,1.0494606
3744,LRRC49,1.0490959
1058,RAB17,1.0489798
5740,F2RL1,1.0479525
486,WDR26,1.0479099
1459,TCF20,1.0477657
5091,VAV3,1.0474423
6699,THAP10,1.0473423
3678,ABTB1,1.0471042
5530,MORC2,1.046792
35,CXXC5,1.0461162
3534,TUBD1,1.0453298
1775,MARVELD1,1.0451369
7082,MS4A8,1.0447178
5911,TMEM147-AS1,1.043851
115,RPL22L1,1.0436085
3395,MELTF-AS1,1.0435984
555,ATF7IP2,1.0419635
4989,KLC4,1.0414875
723,AGO2,1.040677
1384,RAPGEF2,1.0405452
381,JMJD8,1.0404468
198,USF2,1.0403762
516,TENT5C,1.040341
1148,CEP68,1.0401715
3668,NBEAL2,1.039883
4236,RPAP1,1.0395563
1511,CERCAM,1.0391904
217,FBXO33,1.0389383
239,ATN1,1.0384883
796,KLF11,1.0384754
6754,F5,1.0383313
4307,MAP3K14,1.0380356
6265,MYORG,1.0380188
444,TMEM222,1.0379509
7007,AHNAK2,1.0379282
581,KLF13,1.0375093
6958,ZNF613,1.0370235
3930,SYDE2,1.0369561
957,MARK4,1.0363156
2498,KANSL3,1.0350233
6395,ADCY6,1.0349861
5050,BEST3,1.0345373
746,XPO6,1.0343962
7343,CD8A,1.0342205
1254,WASHC2C,1.0340123
2669,HIVEP1,1.0337683
1057,CHDH,1.0334588
936,PNMA8A,1.0332788
735,TMEM179,1.0331713
742,MYT1,1.0329518
371,GAA,1.032904
2868,RNF152,1.0317793
3999,SNX25,1.0314642
702,CUL5,1.0311822
2130,RPS6KA6,1.0308192
804,DYRK2,1.0303384
925,RNF138,1.0300786
1224,RUNX1T1,1.0299261
3221,STK39,1.0297724
1321,GRK3,1.0296472
69,HIGD2A,1.0296375
515,CRTC3,1.0292386
6038,TTC23,1.0287639
2758,SERTAD2,1.0286081
5938,SEC14L6,1.0284189
1933,C11orf68,1.028337
1582,NADK,1.0280128
3328,SLC25A45,1.0275201
5062,ITPR2,1.0273618
4416,MEMO1,1.0265017
6477,L3MBTL3,1.0263926
2053,CRYAB,1.0263156
1277,HMG20A,1.0259104
3676,GALNT10,1.0258263
263,BACE1,1.0258124
116,CSNK1E,1.0256298
140,BBX,1.0255041
2359,HECA,1.0247849
4515,CACNA1B,1.0245141
1776,CLCN7,1.0243999
3187,DCAF1,1.0243726
6446,MADCAM1,1.024309
1142,TNFRSF11A,1.0242623
164,SMPD1,1.0239023
607,ARSA,1.0238732
6268,IGSF9B,1.0237583
620,ZBTB4,1.0236446
2091,MED26,1.0234756
1743,CNNM1,1.023454
5782,MAST1,1.0233613
2567,ALKBH6,1.0232126
3144,EFTUD2,1.0217168
1149,MED25,1.0214237
2790,DDX31,1.0211457
303,SORT1,1.0205848
5612,ESS2,1.0204386
190,TCAF1,1.0197566
884,FHL1,1.0196654
1916,SH2B3,1.0196375
339,ZBTB38,1.01936
2213,AREL1,1.0186913
234,PLEKHM2,1.0185773
2622,NCEH1,1.018536
3386,KLHL21,1.0184442
2657,QRSL1,1.0178044
3297,ZNF33B,1.0170932
7136,KIAA1549L,1.0167298
6715,THRB-AS1,1.0166713
815,ZHX3,1.0166574
48,RWDD1,1.0159411
7205,JADE3,1.0159045
252,ZBTB7A,1.0154437
3573,JAKMIP1,1.015331
1314,FBXO41,1.0152352
1738,SLC41A1,1.0140995
847,RAPH1,1.0138845
769,DIS3,1.0131905
2972,HSF4,1.0111126
3760,ACSF3,1.0108787
671,ZNF462,1.0107422
4599,TRMT2A,1.0105557
5093,FRY-AS1,1.0103595
1610,SLC5A3,1.009485
5336,GLB1L,1.0093377
1317,TRAF3IP2,1.0092355
130,PRKAR2A,1.0090324
2038,ZBTB7B,1.0088966
2468,IRAK1BP1,1.0085623
6545,PGAM2,1.0080653
7083,WNT3,1.0078483
391,SLC17A5,1.0071075
1489,CRIM1,1.0063931
220,GPX3,1.0063729
337,CLSTN1,1.006107
433,IRAK1,1.0061039
499,ABHD5,1.00429
3400,DOCK9-DT,1.0042499
4352,SLC12A9,1.0042405
355,PI4KB,1.0039965
1093,B4GALT5,1.003851
600,SORBS3,1.0035908
7793,TMEM9B-AS1,1.0034992
3858,DGKD,1.0034059
1741,SAMD5,1.0025063
2241,ZNF76,1.0022509
1908,LINC02777,1.0016707
6777,SLC27A1,1.0016176
4921,LUCAT1,1.0010105
6246,IGFALS,1.0007672
5649,PORCN,1.0004542
551,ABCA2,1.0003355
1387,KMT5A,1.0001745
2055,TPT1-AS1,1.0001556
4346,SFI1,0.9999107
1951,NOL4L,0.9997581
1711,LUZP1,0.99886364
665,BHLHE40,0.9986965
5647,ALDH1L2,0.99867386
1645,DDC,0.9986703
3062,SLC26A2,0.997797
448,CEBPD,0.9977935
4660,LAMC2,0.99729097
243,DUSP8,0.99702287
4855,ANKRD27,0.99692696
1455,MISP3,0.9968953
202,GPI,0.9963225
1266,TMUB2,0.9958745
6399,CHSY1,0.9957072
1686,REXO1,0.9957028
3081,TENM3,0.99490875
2369,TMEM164,0.9947138
475,SRXN1,0.99416476
766,UBXN7,0.9938899
1083,TTBK2,0.993883
1789,TMEM199,0.9938565
2633,AMER3,0.99322027
4956,ZC4H2,0.9928896
1362,POLR2D,0.99283415
493,SPATS2,0.99243873
4687,ZNF813,0.9916042
2153,FKBP7,0.99138325
5595,NDC1,0.9909394
7174,ZBTB26,0.99086916
3645,FAM83G,0.99085647
3445,RFX7,0.9906495
2515,SLC6A8,0.99043584
869,PHC3,0.9904273
1020,ZNF787,0.9904205
5080,PLCH1,0.989682
1594,ZNF384,0.9894959
5520,ZNF625,0.988321
2734,ARHGEF10L,0.9875099
3906,NOVA2,0.98718965
5181,RFC3,0.9869512
3415,PPRC1,0.9860007
440,SELENON,0.98590577
3660,LMBR1L,0.985877
5495,GSAP,0.98560166
6758,MTMR11,0.9855489
318,SLC7A2,0.9852114
5915,ZNF573,0.9850455
196,ING2,0.9849146
6488,SH3GL3,0.98465955
476,FOXO3,0.98407644
3934,MASTL,0.98375285
1395,RAB11FIP4,0.98347825
3688,ZBTB45,0.98336524
1633,LRRC28,0.98303425
3267,DISP2,0.9826078
3613,DPP4,0.9819353
7212,PDE6B,0.9816269
1869,NUP210,0.98126215
2374,OXR1,0.9801314
185,BFAR,0.9798434
3584,GPATCH3,0.9795605
2814,ZFP82,0.97936577
1994,NEDD9,0.97902834
621,TMEM176A,0.9787342
6095,PRR18,0.9785426
1378,WWP1,0.9781925
1204,KRT222,0.9778245
5291,UNC5A,0.9776845
171,MXD4,0.97761756
1074,ABCG1,0.9773946
1042,TMEM158,0.9768478
2094,PRUNE1,0.97664106
4179,RNF123,0.9765563
5600,JMJD1C-AS1,0.97603184
2463,KCTD5,0.97580105
622,SLC25A28,0.9752445
4454,AP4B1,0.9750912
2309,ZNF317,0.9748252
968,MFSD12,0.9747926
1382,RRN3,0.9743752
453,DENND5B,0.9742706
5650,KIRREL3,0.97423375
4490,LIG1,0.97418964
1190,CDKN2AIP,0.97411376
274,SCN1B,0.973769
6379,PANX1,0.973499
308,IL6ST,0.9734348
1960,C9orf85,0.973257
3411,COPZ2,0.9729436
1221,MEX3C,0.97290593
5366,NIPSNAP3B,0.9723447
177,ACYP2,0.9721736
816,UBAP2,0.9719441
1924,GNE,0.9714284
6472,HSD17B13,0.9710526
2890,CHST10,0.971005
7400,ELOVL7,0.97041994
2203,S100B,0.9700693
5063,PAPOLG,0.96927184
81,RHOBTB3,0.9689895
105,MAN1A2,0.9688382
6099,UBAC2-AS1,0.96873546
4539,PPCDC,0.96844304
1127,MAP3K11,0.9680939
4235,TUBGCP6,0.9677228
728,ZER1,0.9675547
456,VPS51,0.96753246
6636,ZNF670,0.9673884
7383,SAP25,0.9670198
3322,FEM1C,0.9667202
8339,BRCA2,0.9665826
5211,ASCL1,0.96651804
1831,LZTS3,0.9664834
3804,ZNF626,0.9660811
3129,BAIAP2-DT,0.9657958
1759,MRPL20-AS1,0.96577024
8375,LINC01252,0.96505064
1116,TANGO2,0.96495277
833,GALNT2,0.9649272
2284,ZNF419,0.9648179
3319,BMPR1A,0.964568
1940,TRAFD1,0.964565
6101,RBMS2,0.96442944
626,KIAA1143,0.9642074
8092,OPCML,0.963272
4283,TMA16,0.9628208
7248,MT3,0.9622049
5738,PCDHA10,0.9618424
1420,IL17RC,0.96179175
4850,LITAF,0.9614761
64,GNAI2,0.9609153
294,OXA1L,0.96065724
1555,RPS6KL1,0.9604404
1791,PLXNA2,0.96011955
1931,UBE2O,0.95977736
4982,C7orf31,0.9594231
1512,SIRT7,0.95938545
338,SMIM27,0.95868653
7067,DGKA,0.9586223
7142,HARBI1,0.9585169
7336,CD274,0.9583804
4008,DCUN1D2,0.9581674
4430,FBXL14,0.95781744
849,ITPR3,0.95778644
7189,TP53,0.9572733
1251,COG2,0.957132
266,KCNK3,0.95696115
1292,STAMBP,0.9565773
4564,TRIM35,0.9555459
2927,EPHA8,0.9554367
2912,GPCPD1,0.95537966
3733,ZBED3-AS1,0.9551868
4883,ZNF540,0.95508873
2882,GALC,0.9549031
1033,ST7-AS1,0.9543617
1385,RGS14,0.9542265
5373,TBC1D10A,0.9539558
1062,ZNF749,0.9536217
916,LNPEP,0.953353
137,NEUROD1,0.95333284
432,NFASC,0.95297027
1191,MINDY2,0.95291144
5219,RHOF,0.9527808
446,ZNF226,0.95253235
4950,DUSP6,0.95238775
2139,MAFK,0.95231247
373,LRP10,0.9507173
4647,C3orf18,0.9503085
6165,PRDM5,0.94978887
541,DCAF16,0.94921654
2201,ZNF554,0.949101
4963,BCAR3,0.9490628
3754,AQP3,0.94880193
6756,TRIB2,0.94858843
955,PRR12,0.9484972
192,FAM167A,0.9484195
3146,CASP8AP2,0.94838035
6111,SCN3A,0.9482206
3285,UAP1L1,0.94808334
237,GADD45A,0.94758505
1128,GADD45B,0.9473618
7197,RMST,0.94685054
2079,ZNF286A,0.9468161
3576,SLC39A8,0.9465332
681,ZNF37A,0.94641304
691,NEURL1,0.94590175
307,PODXL2,0.9452338
5003,TMEM265,0.9448881
159,YY1,0.9448074
531,GPRC5C,0.94456357
4711,HERC6,0.9443636
1529,MAN2A2,0.9437002
3734,LINC00839,0.9434662
7215,NLRC5,0.94242
1027,SLC25A23,0.9417146
4509,CHST14,0.9414195
1870,VPS33A,0.94082254
4237,KIF19,0.9405404
358,CACUL1,0.93958837
577,KLC2,0.9389613
4165,GABPA,0.9387869
124,CDK2AP1,0.93871593
5655,APCDD1L,0.9381847
4319,RAB8B,0.937512
770,KLHL5,0.937256
4590,TAT-AS1,0.9367899
992,UBR5,0.936282
3045,TYK2,0.93609554
1462,SETD1A,0.93483335
2430,ABHD6,0.93415534
993,PROX1,0.93334967
2782,FAAP100,0.9330963
5284,STAT4,0.9326683
4942,ACE,0.93265545
750,KLHDC3,0.93234026
611,RBPJ,0.93195385
193,SCAMP5,0.9316
628,ATXN1,0.9314925
360,NSMF,0.93134475
1710,LDLRAD3,0.93129224
578,SFT2D2,0.93125296
431,RABL6,0.93103147
4266,FBLIM1,0.93081415
717,CDC42EP4,0.93041
910,MYO1B,0.93032926
744,PYM1,0.9297432
822,EFNA5,0.92947525
8043,SPRED1,0.92914456
7144,HLA-DQB1,0.92899114
1898,EDARADD,0.9287163
1517,ST3GAL5,0.9287078
5903,KCTD1,0.9282493
4350,PCGF1,0.9282311
2077,RASSF5,0.92819166
4704,P2RY11,0.9272939
1544,MTA3,0.92686415
5644,MGAT4C,0.92684126
637,DNM1,0.9266032
2332,FBXL4,0.9256124
2226,INTS14,0.9253675
500,FNIP2,0.9253387
1441,ATG9A,0.9252267
464,TMEM245,0.9249235
2817,NOB1,0.9249086
2316,ARID2,0.9244082
4854,RHCE,0.9238812
2071,CNKSR3,0.9236439
6369,EXOSC5,0.9234382
219,PKN1,0.9232558
2608,RNF208,0.9230968
2936,WDSUB1,0.923028
4893,KANSL1L,0.9229412
6975,YJEFN3,0.92247933
4975,TEX10,0.92212135
530,BET1L,0.92173094
4903,RGL3,0.9216526
462,TRIM2,0.92155385
1566,POFUT1,0.9212168
1017,PPP3CA,0.9211104
4026,TMEM240,0.92110723
4959,RDH5,0.92107856
7557,PPP1R18,0.92054015
573,CPLX2,0.91992337
726,LARP6,0.91973335
6510,SLC2A10,0.9194037
406,DCP1A,0.9191746
3553,MARVELD3,0.9187909
316,DEF8,0.91862917
864,PLSCR1,0.91844577
1001,RTL6,0.91842693
1071,ZNF397,0.91821325
213,JADE1,0.9181101
1290,ZMYND8,0.91775876
5210,TAGLN,0.9166169
3211,SLC4A3,0.91654676
940,CHD3,0.9162884
2132,NDRG1,0.9161892
1132,MAPK3,0.91614646
5434,SELENBP1,0.91575515
6123,CORO2A,0.91572183
